frame_number,track_id,class_name,confidence,x1,y1,x2,y2,timestamp
431,152,person,0.676024,46,1162,98,1266,1782022666.358529
431,154,person,0.676024,40,1175,88,1283,1782022666.358529
431,155,car,0.777698,451,1260,470,1277,1782022666.358529
431,157,car,0.496956,371,736,408,769,1782022666.358529
431,158,car,0.522829,0,786,61,830,1782022666.358529
431,160,car,0.496956,402,747,445,783,1782022666.358529
432,73,car,0.747943,410,1211,535,1379,1782022667.226404
432,104,car,0.747943,270,939,365,1046,1782022667.226404
432,112,car,0.676900,334,806,388,867,1782022667.226404
432,136,person,0.633818,-36,994,1,1084,1782022667.226404
432,139,car,0.676900,431,869,519,1012,1782022667.226404
432,140,car,0.466386,262,751,304,786,1782022667.226404
432,147,person,0.633818,46,1223,104,1326,1782022667.226404
432,151,motorcycle,0.463385,175,1048,216,1122,1782022667.226404
432,152,person,0.633818,30,1190,77,1279,1782022667.226404
432,154,person,0.633818,33,1186,81,1295,1782022667.226404
432,155,car,0.747943,456,1270,465,1277,1782022667.226404
432,157,car,0.498067,371,736,408,770,1782022667.226404
432,158,car,0.500033,0,786,61,830,1782022667.226404
432,160,car,0.498067,401,746,445,784,1782022667.226404
433,73,car,0.734273,410,1218,535,1385,1782022667.818387
433,104,car,0.734273,267,942,364,1053,1782022667.818387
433,112,car,0.666545,333,806,388,868,1782022667.818387
433,136,person,0.540545,-42,998,-2,1090,1782022667.818387
433,139,car,0.666545,431,871,520,1015,1782022667.818387
433,140,car,0.565045,260,752,303,788,1782022667.818387
433,147,person,0.540545,40,1232,99,1337,1782022667.818387
433,151,motorcycle,0.534428,171,1056,212,1133,1782022667.818387
433,152,person,0.540545,24,1206,66,1282,1782022667.818387
433,154,person,0.540545,26,1196,75,1306,1782022667.818387
433,155,car,0.734273,461,1279,459,1277,1782022667.818387
433,157,car,0.459394,372,736,409,770,1782022667.818387
433,158,car,0.489202,0,786,61,830,1782022667.818387
433,160,car,0.459394,401,746,445,784,1782022667.818387
434,73,car,0.717182,411,1225,535,1390,1782022668.440037
434,104,car,0.717182,264,945,364,1059,1782022668.440037
434,112,car,0.654350,332,806,387,870,1782022668.440037
434,136,motorcycle,0.538055,-47,1002,-7,1096,1782022668.440037
434,139,truck,0.440904,430,874,520,1022,1782022668.440037
434,140,car,0.562773,259,753,303,789,1782022668.440037
434,147,motorcycle,0.538055,34,1241,95,1349,1782022668.440037
434,151,motorcycle,0.538055,166,1063,209,1143,1782022668.440037
434,152,motorcycle,0.538055,17,1218,59,1293,1782022668.440037
434,154,motorcycle,0.538055,19,1207,68,1317,1782022668.440037
434,155,car,0.717182,466,1288,453,1277,1782022668.440037
434,157,car,0.420947,368,740,400,769,1782022668.440037
434,158,car,0.466412,0,786,61,830,1782022668.440037
434,160,car,0.541341,401,747,444,784,1782022668.440037
435,73,car,0.671302,412,1231,535,1395,1782022669.023152
435,104,car,0.671302,261,948,364,1067,1782022669.023152
435,112,car,0.645609,331,808,387,873,1782022669.023152
435,136,motorcycle,0.552544,-53,1007,-12,1101,1782022669.023152
435,139,bus,0.427382,430,876,520,1024,1782022669.023152
435,140,car,0.557385,257,753,303,790,1782022669.023152
435,147,motorcycle,0.552544,28,1250,90,1361,1782022669.023152
435,151,motorcycle,0.552544,161,1074,204,1155,1782022669.023152
435,152,motorcycle,0.552544,9,1229,52,1304,1782022669.023152
435,154,motorcycle,0.552544,12,1218,61,1329,1782022669.023152
435,155,car,0.671302,471,1297,447,1276,1782022669.023152
435,157,car,0.496735,368,740,400,769,1782022669.023152
435,158,car,0.461776,0,786,61,830,1782022669.023152
435,160,car,0.496735,402,749,443,785,1782022669.023152
436,73,car,0.708312,413,1238,535,1401,1782022669.552907
436,104,car,0.708312,259,954,363,1074,1782022669.552907
436,112,car,0.637498,330,809,387,875,1782022669.552907
436,136,car,0.453021,-58,1011,-17,1107,1782022669.552907
436,139,truck,0.534386,430,879,521,1029,1782022669.552907
436,140,car,0.508254,256,753,302,791,1782022669.552907
436,147,car,0.708312,21,1260,85,1373,1782022669.552907
436,151,car,0.708312,157,1081,201,1163,1782022669.552907
436,152,car,0.708312,2,1240,44,1316,1782022669.552907
436,154,car,0.708312,5,1229,54,1340,1782022669.552907
436,155,car,0.708312,476,1306,441,1276,1782022669.552907
436,157,car,0.466736,368,740,400,770,1782022669.552907
436,158,car,0.453021,0,786,61,830,1782022669.552907
436,160,car,0.466736,401,750,442,785,1782022669.552907
437,73,car,0.707684,414,1245,534,1406,1782022670.061158
437,104,car,0.707684,257,961,361,1082,1782022670.061158
437,112,car,0.609686,330,812,386,877,1782022670.061158
437,136,motorcycle,0.471330,-63,1015,-22,1113,1782022670.061158
437,139,truck,0.431763,430,882,522,1033,1782022670.061158
437,140,car,0.520964,255,754,302,793,1782022670.061158
437,147,motorcycle,0.471330,15,1269,80,1385,1782022670.061158
437,151,motorcycle,0.471330,149,1090,196,1177,1782022670.061158
437,152,motorcycle,0.471330,-4,1252,37,1327,1782022670.061158
437,154,motorcycle,0.471330,-1,1240,48,1352,1782022670.061158
437,155,car,0.707684,481,1316,435,1276,1782022670.061158
437,157,car,0.411996,367,741,399,770,1782022670.061158
437,158,car,0.506902,0,786,62,830,1782022670.061158
437,160,car,0.411996,401,751,442,786,1782022670.061158
438,73,car,0.624241,415,1252,534,1411,1782022670.422903
438,104,car,0.624241,255,966,360,1088,1782022670.422903
438,112,car,0.600541,330,814,385,879,1782022670.422903
438,136,car,0.546481,-69,1020,-27,1119,1782022670.422903
438,139,truck,0.541242,430,885,522,1039,1782022670.422903
438,140,car,0.595476,253,754,301,793,1782022670.422903
438,147,car,0.624241,9,1278,76,1396,1782022670.422903
438,151,car,0.624241,145,1097,193,1186,1782022670.422903
438,152,car,0.624241,-11,1263,30,1338,1782022670.422903
438,154,car,0.624241,-8,1250,41,1363,1782022670.422903
438,155,car,0.624241,486,1325,429,1276,1782022670.422903
438,157,car,0.600541,367,741,399,770,1782022670.422903
438,158,car,0.546481,0,786,62,830,1782022670.422903
438,160,car,0.600541,401,751,442,786,1782022670.422903
439,73,bus,0.478149,422,888,534,1049,1782022670.913059
439,104,car,0.550654,252,971,360,1097,1782022670.913059
439,112,car,0.513597,329,815,386,882,1782022670.913059
439,136,motorcycle,0.403833,-74,1024,-31,1124,1782022670.913059
439,139,truck,0.524673,429,887,524,1046,1782022670.913059
439,140,car,0.576078,253,755,301,794,1782022670.913059
439,147,motorcycle,0.403833,3,1287,71,1408,1782022670.913059
439,151,motorcycle,0.403833,135,1103,187,1200,1782022670.913059
439,152,motorcycle,0.403833,-18,1275,22,1349,1782022670.913059
439,154,motorcycle,0.403833,-15,1261,34,1374,1782022670.913059
439,155,car,0.550654,491,1334,424,1276,1782022670.913059
439,157,car,0.513597,367,741,399,771,1782022670.913059
439,158,car,0.509966,0,786,62,830,1782022670.913059
439,160,car,0.513597,401,752,442,787,1782022670.913059
440,73,truck,0.493549,424,887,532,1048,1782022671.393289
440,104,car,0.582188,250,977,359,1104,1782022671.393289
440,112,car,0.420760,327,817,385,885,1782022671.393289
440,136,motorcycle,0.400564,-80,1029,-36,1130,1782022671.393289
440,139,truck,0.493549,429,890,525,1051,1782022671.393289
440,140,car,0.571116,253,756,299,795,1782022671.393289
440,147,motorcycle,0.400564,-2,1296,66,1420,1782022671.393289
440,151,motorcycle,0.400564,132,1117,181,1208,1782022671.393289
440,152,motorcycle,0.400564,-25,1286,15,1360,1782022671.393289
440,154,motorcycle,0.400564,-22,1272,27,1386,1782022671.393289
440,155,car,0.582188,496,1343,418,1276,1782022671.393289
440,157,car,0.405073,367,742,399,771,1782022671.393289
440,158,car,0.484120,0,786,61,830,1782022671.393289
440,160,car,0.405073,399,752,441,788,1782022671.393289
441,73,car,0.458447,425,879,532,1039,1782022672.265131
441,104,car,0.619888,247,982,357,1113,1782022672.265131
441,112,car,0.458447,326,819,384,888,1782022672.265131
441,136,car,0.529372,-85,1033,-41,1136,1782022672.265131
441,139,car,0.458447,429,892,526,1055,1782022672.265131
441,140,car,0.584927,253,756,299,794,1782022672.265131
441,147,car,0.619888,-8,1306,62,1432,1782022672.265131
441,151,car,0.619888,128,1125,177,1217,1782022672.265131
441,152,car,0.619888,-32,1298,8,1371,1782022672.265131
441,154,car,0.619888,-29,1283,20,1397,1782022672.265131
441,155,car,0.619888,501,1352,412,1275,1782022672.265131
441,157,car,0.422762,367,742,399,771,1782022672.265131
441,158,car,0.529372,0,786,62,830,1782022672.265131
441,160,car,0.422762,399,753,440,789,1782022672.265131
442,73,car,0.525573,425,871,532,1030,1782022672.897754
442,104,car,0.726328,244,987,357,1121,1782022672.897754
442,112,car,0.525573,325,821,384,891,1782022672.897754
442,136,bicycle,0.537692,-90,1037,-46,1142,1782022672.897754
442,139,car,0.525573,429,894,527,1059,1782022672.897754
442,140,car,0.603827,252,756,298,795,1782022672.897754
442,147,bicycle,0.537692,-14,1315,57,1444,1782022672.897754
442,151,bicycle,0.537692,119,1151,171,1251,1782022672.897754
442,152,bicycle,0.537692,-40,1309,0,1382,1782022672.897754
442,154,bicycle,0.537692,-36,1294,14,1409,1782022672.897754
442,155,car,0.726328,506,1362,406,1275,1782022672.897754
442,157,car,0.444039,367,742,399,771,1782022672.897754
442,158,car,0.481247,1,786,61,830,1782022672.897754
442,160,car,0.444039,399,754,440,790,1782022672.897754
443,73,bus,0.523478,426,892,534,1058,1782022674.236763
443,104,car,0.640171,241,994,355,1130,1782022674.236763
443,112,car,0.467844,323,822,383,894,1782022674.236763
443,136,car,0.437949,-96,1042,-51,1147,1782022674.236763
443,139,bus,0.523478,428,896,528,1063,1782022674.236763
443,140,car,0.600741,248,757,297,797,1782022674.236763
443,147,car,0.640171,-21,1324,52,1455,1782022674.236763
443,151,car,0.640171,114,1161,167,1262,1782022674.236763
443,152,car,0.640171,-47,1321,-6,1393,1782022674.236763
443,154,car,0.640171,-43,1305,7,1420,1782022674.236763
443,155,car,0.640171,511,1371,400,1275,1782022674.236763
443,157,car,0.575854,366,742,398,772,1782022674.236763
443,158,car,0.437949,1,787,61,830,1782022674.236763
443,160,car,0.575854,398,754,440,790,1782022674.236763
443,166,car,0.575854,445,735,482,765,1782022674.236763
444,73,bus,0.400160,427,896,534,1063,1782022675.171563
444,104,car,0.440921,233,999,353,1141,1782022675.171563
444,112,car,0.449218,322,823,382,896,1782022675.171563
444,136,car,0.409087,-101,1046,-55,1153,1782022675.171563
444,139,bus,0.400160,428,899,529,1068,1782022675.171563
444,140,car,0.627377,246,756,297,799,1782022675.171563
444,147,car,0.440921,-27,1333,48,1467,1782022675.171563
444,151,car,0.440921,109,1170,163,1274,1782022675.171563
444,152,car,0.440921,-54,1332,-13,1404,1782022675.171563
444,154,car,0.440921,-50,1315,0,1431,1782022675.171563
444,155,car,0.440921,516,1380,394,1275,1782022675.171563
444,157,car,0.541816,366,743,398,772,1782022675.171563
444,158,car,0.409087,1,787,61,830,1782022675.171563
444,160,car,0.541816,398,755,440,791,1782022675.171563
444,166,car,0.541816,445,735,482,766,1782022675.171563
445,73,bus,0.689908,427,898,535,1072,1782022675.744864
445,104,car,0.521620,230,1005,352,1150,1782022675.744864
445,112,car,0.605767,321,824,382,898,1782022675.744864
445,136,car,0.521620,-107,1050,-60,1159,1782022675.744864
445,139,bus,0.689908,428,901,530,1072,1782022675.744864
445,140,car,0.605767,245,757,296,800,1782022675.744864
445,147,car,0.521620,-33,1343,43,1479,1782022675.744864
445,151,car,0.521620,104,1180,159,1285,1782022675.744864
445,152,car,0.521620,-61,1343,-21,1415,1782022675.744864
445,154,car,0.521620,-57,1326,-6,1443,1782022675.744864
445,155,car,0.521620,521,1389,388,1275,1782022675.744864
445,157,car,0.459018,366,743,398,772,1782022675.744864
445,158,car,0.605767,1,787,61,830,1782022675.744864
445,160,car,0.459018,398,755,440,792,1782022675.744864
445,166,car,0.459018,445,736,483,766,1782022675.744864
446,73,bus,0.558944,427,902,536,1079,1782022676.432431
446,104,car,0.665559,226,1013,351,1160,1782022676.432431
446,112,car,0.444985,319,826,381,900,1782022676.432431
446,136,person,0.489792,-112,1055,-65,1165,1782022676.432431
446,139,bus,0.558944,428,903,531,1076,1782022676.432431
446,140,car,0.637444,244,758,295,801,1782022676.432431
446,147,person,0.489792,-39,1352,38,1491,1782022676.432431
446,151,person,0.489792,81,1154,147,1281,1782022676.432431
446,152,person,0.489792,-68,1355,-28,1426,1782022676.432431
446,154,person,0.489792,-64,1337,-12,1454,1782022676.432431
446,155,car,0.665559,525,1398,383,1275,1782022676.432431
446,157,car,0.417444,364,744,397,775,1782022676.432431
446,158,car,0.447339,1,787,60,830,1782022676.432431
446,160,car,0.417444,397,755,440,792,1782022676.432431
446,166,car,0.497610,445,736,484,767,1782022676.432431
447,73,bus,0.515098,427,905,537,1086,1782022676.936888
447,104,bus,0.641008,224,1019,351,1169,1782022676.936888
447,112,car,0.572126,318,827,381,902,1782022676.936888
447,136,car,0.417980,-117,1059,-70,1170,1782022676.936888
447,139,bus,0.515098,427,905,532,1081,1782022676.936888
447,140,car,0.572126,242,758,294,802,1782022676.936888
447,147,bus,0.641008,-45,1361,33,1502,1782022676.936888
447,151,bus,0.641008,74,1160,143,1292,1782022676.936888
447,152,bus,0.641008,-75,1366,-35,1437,1782022676.936888
447,154,bus,0.641008,-71,1348,-19,1466,1782022676.936888
447,155,bus,0.641008,530,1407,377,1274,1782022676.936888
447,157,car,0.557673,363,744,397,775,1782022676.936888
447,158,car,0.417980,1,787,60,830,1782022676.936888
447,160,car,0.557673,397,756,439,793,1782022676.936888
447,166,car,0.557673,446,736,484,767,1782022676.936888
448,73,bus,0.445912,428,909,537,1091,1782022677.405456
448,104,car,0.572790,222,1025,351,1179,1782022677.405456
448,112,car,0.640710,317,828,381,904,1782022677.405456
448,136,car,0.423014,-123,1063,-75,1176,1782022677.405456
448,139,bus,0.445912,427,908,533,1085,1782022677.405456
448,140,car,0.640710,241,760,292,803,1782022677.405456
448,147,car,0.572790,-51,1370,29,1514,1782022677.405456
448,151,car,0.572790,68,1167,138,1302,1782022677.405456
448,152,car,0.572790,-82,1378,-43,1448,1782022677.405456
448,154,car,0.572790,-78,1359,-26,1477,1782022677.405456
448,155,car,0.572790,535,1417,371,1274,1782022677.405456
448,157,car,0.498115,363,744,397,776,1782022677.405456
448,158,car,0.423014,1,787,60,830,1782022677.405456
448,160,car,0.498115,396,756,439,794,1782022677.405456
448,166,car,0.498115,446,737,485,768,1782022677.405456
449,73,bus,0.435889,429,913,537,1096,1782022678.077133
449,104,car,0.495024,219,1031,351,1190,1782022678.077133
449,112,car,0.414594,316,830,380,906,1782022678.077133
449,136,person,0.429141,-128,1068,-79,1182,1782022678.077133
449,139,bus,0.435889,427,910,534,1089,1782022678.077133
449,140,car,0.622400,240,760,290,804,1782022678.077133
449,147,person,0.429141,-57,1380,24,1526,1782022678.077133
449,151,person,0.429141,61,1174,134,1312,1782022678.077133
449,152,person,0.429141,-89,1389,-50,1460,1782022678.077133
449,154,person,0.429141,-85,1369,-33,1488,1782022678.077133
449,155,car,0.495024,540,1426,365,1274,1782022678.077133
449,157,car,0.414594,364,750,395,779,1782022678.077133
449,158,car,0.424026,1,787,60,830,1782022678.077133
449,160,car,0.414594,396,757,439,794,1782022678.077133
449,166,car,0.473481,447,738,485,769,1782022678.077133
450,73,bus,0.604260,429,916,539,1104,1782022678.690115
450,104,bus,0.543815,215,1038,351,1203,1782022678.690115
450,112,car,0.435112,315,831,380,908,1782022678.690115
450,136,person,0.424513,-134,1072,-84,1188,1782022678.690115
450,139,bus,0.604260,427,912,535,1093,1782022678.690115
450,140,car,0.580479,239,761,290,805,1782022678.690115
450,147,person,0.424513,-64,1389,19,1538,1782022678.690115
450,151,person,0.424513,55,1180,129,1323,1782022678.690115
450,152,person,0.424513,-97,1401,-57,1471,1782022678.690115
450,154,person,0.424513,-92,1380,-39,1500,1782022678.690115
450,155,bus,0.543815,545,1435,359,1274,1782022678.690115
450,157,car,0.435112,364,750,396,780,1782022678.690115
450,158,car,0.580479,1,787,60,830,1782022678.690115
450,160,car,0.435112,395,757,439,795,1782022678.690115
450,166,car,0.612638,446,738,486,771,1782022678.690115
451,73,car,0.514111,429,916,540,1106,1782022679.241092
451,104,car,0.599863,211,1045,350,1215,1782022679.241092
451,112,car,0.420636,314,833,379,911,1782022679.241092
451,136,car,0.515022,-139,1076,-89,1193,1782022679.241092
451,139,car,0.514111,427,915,536,1098,1782022679.241092
451,140,car,0.557267,238,762,289,806,1782022679.241092
451,147,car,0.599863,-70,1398,15,1550,1782022679.241092
451,151,car,0.599863,48,1187,125,1333,1782022679.241092
451,152,car,0.599863,-104,1412,-65,1482,1782022679.241092
451,154,car,0.599863,-99,1391,-46,1511,1782022679.241092
451,155,car,0.599863,550,1444,353,1274,1782022679.241092
451,157,car,0.420636,363,751,395,781,1782022679.241092
451,158,car,0.515022,1,788,60,830,1782022679.241092
451,160,car,0.420636,395,758,439,795,1782022679.241092
451,166,car,0.527179,446,739,488,772,1782022679.241092
451,167,car,0.514111,566,896,605,961,1782022679.241092
452,73,bus,0.704998,428,921,544,1121,1782022679.974221
452,104,bus,0.570852,208,1053,349,1227,1782022679.974221
452,112,car,0.424900,313,834,379,913,1782022679.974221
452,136,car,0.533492,-144,1081,-94,1199,1782022679.974221
452,139,bus,0.704998,426,917,537,1102,1782022679.974221
452,140,car,0.546467,236,762,289,808,1782022679.974221
452,147,bus,0.570852,-76,1407,10,1561,1782022679.974221
452,151,bus,0.570852,42,1194,120,1343,1782022679.974221
452,152,bus,0.570852,-111,1424,-72,1493,1782022679.974221
452,154,bus,0.570852,-107,1402,-53,1523,1782022679.974221
452,157,car,0.424900,363,751,394,781,1782022679.974221
452,158,car,0.533492,1,788,60,830,1782022679.974221
452,160,car,0.463510,393,759,441,802,1782022679.974221
452,166,car,0.504500,446,739,488,773,1782022679.974221
452,167,car,0.477112,570,900,611,967,1782022679.974221
453,73,bus,0.634231,429,925,546,1128,1782022680.642352
453,104,bus,0.481149,203,1061,348,1241,1782022680.642352
453,112,car,0.462463,312,835,378,915,1782022680.642352
453,139,bus,0.634231,426,919,538,1106,1782022680.642352
453,140,car,0.553683,236,763,288,809,1782022680.642352
453,147,bus,0.481149,-82,1416,5,1573,1782022680.642352
453,151,bus,0.481149,35,1200,116,1353,1782022680.642352
453,152,bus,0.481149,-118,1435,-79,1504,1782022680.642352
453,154,bus,0.481149,-114,1413,-60,1534,1782022680.642352
453,157,car,0.462463,362,752,394,782,1782022680.642352
453,158,car,0.561046,1,788,60,830,1782022680.642352
453,160,car,0.564054,392,759,440,802,1782022680.642352
453,166,car,0.560241,447,740,489,774,1782022680.642352
453,167,car,0.427071,573,904,615,974,1782022680.642352
454,73,bus,0.449288,430,928,547,1133,1782022682.154744
454,104,car,0.537114,197,1068,347,1256,1782022682.154744
454,112,car,0.487881,311,837,378,917,1782022682.154744
454,139,bus,0.449288,426,921,539,1111,1782022682.154744
454,140,car,0.612022,233,765,287,811,1782022682.154744
454,147,bus,0.431826,-88,1426,0,1585,1782022682.154744
454,151,bus,0.431826,29,1207,111,1364,1782022682.154744
454,152,bus,0.431826,-125,1447,-87,1515,1782022682.154744
454,154,bus,0.431826,-121,1424,-67,1545,1782022682.154744
454,157,car,0.487881,362,752,394,783,1782022682.154744
454,158,car,0.534130,1,788,60,830,1782022682.154744
454,160,car,0.640603,393,759,439,803,1782022682.154744
454,166,car,0.630134,448,741,489,775,1782022682.154744
454,167,bus,0.449288,576,907,618,978,1782022682.154744
455,73,bus,0.481132,430,933,549,1142,1782022682.803592
455,104,car,0.505817,192,1073,348,1271,1782022682.803592
455,112,car,0.456539,310,838,378,919,1782022682.803592
455,139,bus,0.481132,426,924,540,1115,1782022682.803592
455,140,car,0.609394,232,767,285,813,1782022682.803592
455,147,bus,0.434865,-94,1435,-3,1597,1782022682.803592
455,151,bus,0.434865,23,1213,107,1374,1782022682.803592
455,152,bus,0.434865,-132,1458,-94,1526,1782022682.803592
455,154,bus,0.434865,-128,1434,-73,1557,1782022682.803592
455,157,car,0.456539,362,752,394,783,1782022682.803592
455,158,car,0.571679,1,788,60,830,1782022682.803592
455,160,car,0.605573,392,760,439,804,1782022682.803592
455,166,car,0.636752,448,741,489,775,1782022682.803592
455,167,bus,0.481132,578,909,622,983,1782022682.803592
456,73,truck,0.411015,430,935,551,1149,1782022683.479047
456,104,bus,0.575912,189,1080,345,1280,1782022683.479047
456,112,car,0.416400,309,840,377,921,1782022683.479047
456,139,truck,0.411015,428,936,553,1150,1782022683.479047
456,140,car,0.630891,231,769,284,814,1782022683.479047
456,147,bus,0.575912,-100,1444,-8,1609,1782022683.479047
456,151,bus,0.575912,16,1220,102,1384,1782022683.479047
456,152,bus,0.575912,-139,1469,-101,1537,1782022683.479047
456,154,bus,0.575912,-135,1445,-80,1568,1782022683.479047
456,157,car,0.416400,361,751,395,783,1782022683.479047
456,158,car,0.555214,1,788,60,830,1782022683.479047
456,160,car,0.658180,393,760,439,805,1782022683.479047
456,166,car,0.627603,449,742,490,776,1782022683.479047
456,167,truck,0.411015,581,912,626,987,1782022683.479047
457,73,car,0.458612,430,937,553,1154,1782022683.991462
457,104,car,0.490482,189,1091,339,1283,1782022683.991462
457,112,car,0.411819,308,841,377,924,1782022683.991462
457,139,car,0.458612,427,939,555,1156,1782022683.991462
457,140,car,0.596734,229,770,283,815,1782022683.991462
457,147,car,0.490482,-107,1453,-13,1620,1782022683.991462
457,151,car,0.490482,10,1227,98,1395,1782022683.991462
457,152,car,0.490482,-146,1481,-109,1548,1782022683.991462
457,154,car,0.490482,-142,1456,-87,1580,1782022683.991462
457,157,car,0.411819,361,749,396,783,1782022683.991462
457,158,car,0.557937,1,788,60,830,1782022683.991462
457,160,car,0.607928,392,760,438,806,1782022683.991462
457,166,car,0.622624,449,742,490,776,1782022683.991462
457,167,car,0.458612,589,924,635,1002,1782022683.991462
458,73,bus,0.679159,430,938,554,1158,1782022684.496032
458,104,bus,0.679159,185,1097,339,1293,1782022684.496032
458,112,car,0.441127,306,842,376,926,1782022684.496032
458,139,bus,0.679159,428,941,557,1166,1782022684.496032
458,140,car,0.677116,228,770,283,817,1782022684.496032
458,151,car,0.568746,3,1233,93,1405,1782022684.496032
458,152,car,0.568746,-154,1492,-116,1559,1782022684.496032
458,154,car,0.568746,-149,1467,-94,1591,1782022684.496032
458,157,car,0.441127,360,749,396,784,1782022684.496032
458,158,car,0.568746,1,788,60,830,1782022684.496032
458,160,car,0.607553,392,760,438,806,1782022684.496032
458,166,car,0.632767,450,743,491,777,1782022684.496032
458,167,bus,0.679159,592,928,640,1008,1782022684.496032
459,73,bus,0.537934,430,940,556,1162,1782022685.092375
459,104,car,0.417581,190,1111,328,1284,1782022685.092375
459,112,car,0.466642,308,852,378,937,1782022685.092375
459,139,bus,0.537934,428,946,558,1175,1782022685.092375
459,140,car,0.705348,225,770,282,818,1782022685.092375
459,151,car,0.417581,-2,1240,89,1415,1782022685.092375
459,152,car,0.417581,-161,1504,-123,1570,1782022685.092375
459,154,car,0.417581,-156,1478,-100,1602,1782022685.092375
459,157,car,0.617264,360,749,396,784,1782022685.092375
459,158,car,0.566762,1,788,60,830,1782022685.092375
459,160,car,0.617264,393,763,438,807,1782022685.092375
459,166,car,0.612555,451,743,491,777,1782022685.092375
459,167,bus,0.537934,595,931,644,1014,1782022685.092375
460,73,bus,0.494954,430,941,557,1167,1782022685.767926
460,104,car,0.415251,190,1124,322,1283,1782022685.767926
460,112,car,0.453167,307,854,378,940,1782022685.767926
460,139,bus,0.494954,429,950,559,1182,1782022685.767926
460,140,car,0.722290,224,770,281,820,1782022685.767926
460,151,car,0.415251,-9,1246,84,1425,1782022685.767926
460,152,car,0.415251,-168,1515,-131,1581,1782022685.767926
460,154,car,0.415251,-163,1488,-107,1614,1782022685.767926
460,157,car,0.705204,360,749,396,785,1782022685.767926
460,158,car,0.575546,0,788,60,830,1782022685.767926
460,160,car,0.705204,393,764,437,808,1782022685.767926
460,166,car,0.616000,452,744,492,778,1782022685.767926
460,167,bus,0.494954,599,935,649,1020,1782022685.767926
461,73,bus,0.433740,430,943,559,1171,1782022686.352221
461,104,bus,0.433740,188,1132,319,1290,1782022686.352221
461,112,car,0.460299,306,856,377,943,1782022686.352221
461,139,bus,0.433740,430,954,561,1190,1782022686.352221
461,140,car,0.688429,223,772,280,821,1782022686.352221
461,151,car,0.588735,-15,1253,79,1436,1782022686.352221
461,152,car,0.588735,-175,1527,-138,1592,1782022686.352221
461,154,car,0.588735,-170,1499,-114,1625,1782022686.352221
461,157,car,0.711269,359,749,396,785,1782022686.352221
461,158,car,0.588735,1,788,60,830,1782022686.352221
461,160,car,0.711269,393,765,437,809,1782022686.352221
461,166,car,0.642049,453,744,494,778,1782022686.352221
461,167,bus,0.433740,602,939,653,1025,1782022686.352221
462,73,bus,0.455073,430,944,561,1175,1782022686.990614
462,104,truck,0.405073,186,1139,316,1297,1782022686.990614
462,112,car,0.404825,305,858,377,947,1782022686.990614
462,139,bus,0.455073,430,958,563,1199,1782022686.990614
462,140,car,0.659433,221,772,279,822,1782022686.990614
462,151,truck,0.405073,-22,1260,75,1446,1782022686.990614
462,152,truck,0.405073,-182,1538,-145,1603,1782022686.990614
462,157,car,0.651562,359,749,396,786,1782022686.990614
462,158,car,0.566906,0,788,60,830,1782022686.990614
462,160,car,0.651562,392,766,437,811,1782022686.990614
462,166,car,0.673533,454,745,495,779,1782022686.990614
462,167,bus,0.455073,605,943,658,1031,1782022686.990614
463,73,bus,0.864127,430,946,562,1180,1782022687.657583
463,104,bus,0.864127,184,1147,314,1305,1782022687.657583
463,112,car,0.425675,303,860,377,950,1782022687.657583
463,139,bus,0.864127,430,962,566,1209,1782022687.657583
463,140,car,0.657948,220,774,277,823,1782022687.657583
463,151,bus,0.864127,-28,1266,70,1456,1782022687.657583
463,152,car,0.557091,-189,1550,-153,1615,1782022687.657583
463,157,car,0.660687,358,749,396,786,1782022687.657583
463,158,car,0.557091,0,788,60,831,1782022687.657583
463,160,car,0.660687,392,767,437,813,1782022687.657583
463,166,car,0.662619,455,746,495,780,1782022687.657583
463,167,bus,0.864127,608,946,662,1037,1782022687.657583
464,73,bus,0.680247,430,947,564,1184,1782022688.192114
464,104,bus,0.680247,182,1155,311,1312,1782022688.192114
464,112,car,0.643811,302,862,376,953,1782022688.192114
464,139,bus,0.680247,430,965,567,1217,1782022688.192114
464,140,car,0.643538,218,774,277,825,1782022688.192114
464,151,bus,0.680247,-35,1273,66,1466,1782022688.192114
464,157,car,0.643811,358,749,397,787,1782022688.192114
464,158,car,0.464399,0,788,60,831,1782022688.192114
464,160,car,0.643811,391,768,436,814,1782022688.192114
464,166,car,0.681625,455,746,497,781,1782022688.192114
464,167,bus,0.680247,612,950,667,1043,1782022688.192114
465,73,bus,0.612412,430,949,565,1188,1782022688.860052
465,104,bus,0.612412,180,1163,308,1319,1782022688.860052
465,112,car,0.483915,302,865,376,957,1782022688.860052
465,139,bus,0.612412,430,968,570,1226,1782022688.860052
465,140,car,0.709494,217,776,276,827,1782022688.860052
465,151,bus,0.612412,-41,1279,61,1477,1782022688.860052
465,157,car,0.495374,358,749,397,787,1782022688.860052
465,158,car,0.709494,0,789,60,831,1782022688.860052
465,160,car,0.495374,390,768,436,815,1782022688.860052
465,166,car,0.706533,455,746,498,782,1782022688.860052
465,167,bus,0.612412,615,954,671,1049,1782022688.860052
466,73,bus,0.423391,430,950,567,1193,1782022689.602231
466,104,car,0.595982,178,1171,306,1326,1782022689.602231
466,112,car,0.455346,300,866,376,961,1782022689.602231
466,139,bus,0.423391,430,974,572,1236,1782022689.602231
466,140,car,0.796885,214,777,274,829,1782022689.602231
466,151,car,0.595982,-47,1286,57,1487,1782022689.602231
